0.31253,-0.2394,-0.0075684,0.52618,-0.09025,-0.26424,1.2662,0.057444,-0.23387,-0.42844,-0.035133,0.21305,-0.0090921,-0.46923,0.05956,-0.11531,-0.084137,1.8756,-0.063369,-0.033381,0.27896,1.1974,0.76456,-0.08441,-0.27622,0.81994,0.18004,0.26439,0.60029,0.83972,-0.35337,0.0099954,0.15135,-0.23882,-0.42852,-0.38464,0.1497,1.0741,-0.13173,-0.42061,-0.0026149,0.27083,0.11447,-0.17359,0.55013,0.77626,0.51755,0.20729,0.14401,0.40442,0.1556,-1.0554,-0.17022,-0.18118,-0.32163,-0.13804,-0.10341,-0.30911,0.1021,0.66978,-0.17281,0.11859,0.51417,1.6088,0.20415,0.01702,0.76918,1.5129,0.60102,1.4653,-0.072149,0.21108,0.18834,0.16839,-0.19427,-0.0076545,0.41734,0.27391,-0.11748,0.55364,0.39987,-0.27408,-0.27013,0.11426,0.26008,1.0203,-0.22105,1.1794,-0.054008,-0.20291,0.34397,0.11364,-0.34666,0.89262,1.4866,-0.092223,-0.048209,-0.65288,-0.013075,-0.0014647,0.7841,0.13523,-0.066256,0.0078139,0.027596,0.0022231,-0.71745,0.59112,-0.21627,0.096212,0.026658,1.1253,-0.67503,0.96168,1.0602,-0.088841,0.32422,0.080492,0.69855,0.28709,0.29082,0.20903,0.12631,-0.019863,-0.00833,-0.1518,0.26181,0.72265,-0.17166,0.6455,0.70072,-0.069245,0.2711,-0.05192,1.0621,0.4848,0.21317,0.17016,0.66931,0.85089,-0.0040434,-0.44683,0.6847,-0.15594,0.34909,1.1133,-0.043636,0.30592,-0.22661,-0.19241,-0.36232,0.039463,-0.8513,-0.35611,0.16427,0.94921,-0.49776,0.34232,-0.20674,-0.050935,-0.00020653,-0.47595,-0.08386,0.30918,0.48237,-0.49492,0.13694,0.50914,0.30289,0.61588,0.91768,1.097,-0.40026,0.088854,0.1161,1.1133,0.54696,0.27375,0.037758,-0.08181,0.0768,0.40093,0.76439,-0.16658,-0.13188,0.32048,-0.62421,0.092815,-0.53955,0.19519,-0.75666,0.68676,-0.264,-0.036587,-0.2297,0.40488,-0.037858,0.74771,0.39465,0.01727,0.012745,0.13649,0.046462,0.52695,-0.33157,0.17369,-0.17769,0.76965,0.10292,-0.087702,0.11998,-0.10138,1.2833,-0.38127,0.20044,-0.5445,0.9277,-0.051764,-0.088081,-0.1358,1.1888,0.59024,0.13113,0.94097,1
-0.18079,0.43987,-0.14641,0.58949,-0.57144,1.3136,0.47487,0.018913,0.51212,-0.14769,-0.35489,-0.1712,-0.21237,1.229,0.084167,-0.30266,0.51112,0.098169,-0.040029,0.63074,1.0215,0.6819,-0.26062,0.059432,-0.25691,1.2318,0.29465,-0.058659,-0.40691,-0.14193,0.03779,0.79672,0.57587,0.12581,1.1176,0.11558,0.64171,-0.23701,0.1276,0.2976,-0.26721,0.34955,-0.49535,0.32648,0.57647,0.44597,-0.52815,-0.63701,1.3564,-0.020595,-0.19682,-0.10681,-0.057108,0.093622,0.47493,0.67839,0.27704,0.12451,-0.75383,0.2315,0.20759,0.74796,0.10487,0.55939,0.61464,0.50382,0.10691,1.0352,0.058031,1.1182,1.0942,-0.19582,0.7051,0.006189,0.044197,0.46075,0.88646,0.29911,0.32803,0.15224,-0.23455,0.35576,0.22533,0.046015,-0.13694,-0.027173,0.028578,-0.35257,0.83647,-0.019013,-0.58575,-0.17166,0.88591,-0.56857,-0.37117,0.86921,0.49103,-0.17811,0.28367,-0.25471,0.80182,-0.31794,0.053056,0.15719,0.13792,0.064513,-0.24458,1.4871,-0.18696,-0.25761,-0.25704,0.26198,-0.051414,0.44177,-0.25899,0.85857,-0.33418,0.11236,-0.49768,0.19422,-0.63165,0.019803,0.42258,-0.4015,0.89294,-0.26998,0.26488,1.3612,-0.13643,0.011946,0.51324,0.17257,0.1326,-0.44557,1.5721,0.20025,0.016621,0.08865,0.83854,0.97809,0.18563,0.086634,-0.33209,0.011217,0.065594,0.14192,0.94531,1.1822,0.15113,0.8981,0.44362,1.3154,0.066687,0.13059,-0.19705,0.46435,0.60765,0.0030211,1.0466,0.23224,-0.21785,0.23209,0.56527,-0.27272,0.766,0.044107,-0.31996,0.28174,0.40663,0.34566,-0.067776,0.29396,0.011446,0.37011,0.13863,0.72906,0.088366,0.46029,-0.29084,-0.19167,-0.55628,-0.019037,-0.37797,0.98784,0.22515,-0.034147,0.055113,-0.16285,0.27258,0.95748,0.4413,0.23588,0.22347,0.14781,0.032332,-0.013664,0.28736,-0.2983,-0.14762,0.96024,0.49442,0.36765,-0.16619,-0.19308,-0.23515,0.98426,0.13902,0.19019,0.16193,0.79107,0.049761,-0.27008,1.2397,0.032199,0.34991,0.49172,0.022198,0.93623,-0.21821,0.063382,-0.35871,-0.039761,0.75732,0.49834,2
0.79469,-0.05394,0.0029497,-0.13492,0.50967,1.0267,0.40173,-0.18084,0.44986,-0.27245,-0.2045,-0.13617,0.62329,0.012711,0.20878,-0.17445,0.035437,-0.069897,0.43389,-0.02464,0.20704,1.064,0.5899,-0.20996,0.43343,-0.11983,0.34702,0.68347,-0.11819,1.0887,0.34195,-0.4104,0.75964,-0.31707,-0.25981,-0.079295,0.50543,0.17676,-0.3997,-0.1057,0.04298,-0.47272,0.17528,0.22034,0.21926,-0.11844,0.086345,0.57354,0.53363,0.20056,-0.025978,0.13687,0.013451,1.1964,1.2708,1.0252,-0.37662,-0.39148,0.97797,0.10871,-0.10027,0.040509,0.15081,1.2923,0.60912,0.14134,-0.32655,0.096999,-0.31356,-0.54307,-0.16639,-0.037589,1.3371,-0.0054471,0.78717,0.09822,0.2055,1.0328,-0.34501,-0.25777,0.47193,-0.34232,0.41503,0.010523,-0.24581,1.5823,0.81791,-0.14407,0.40605,-0.61859,-0.57471,-0.62914,-0.012256,1.1088,0.013944,-0.59851,0.658,-0.14184,0.1285,0.11574,1.1273,-0.63401,0.98248,-0.39412,0.25996,0.54067,0.055144,0.39421,0.014751,-0.37975,0.099469,1.1132,-0.3964,0.18371,0.035645,0.21761,-0.19208,-0.19804,-0.92405,0.59595,0.081953,0.024546,-0.07304,0.35124,1.5643,-0.10924,0.1809,-0.42306,-0.1399,0.168,1.1734,-0.19714,1.5583,-0.60818,1.1207,0.11589,0.05727,0.12269,-0.2629,0.012933,0.29974,0.051635,0.95301,0.42952,1.069,0.012271,0.33339,1.1669,0.50008,0.78208,0.30932,-0.080256,-0.14443,0.043429,-0.077335,0.057647,-0.66717,-0.49595,0.33189,0.32137,0.20994,0.7546,0.61983,0.54603,0.045651,-0.066137,-0.53172,0.10353,0.39747,-0.12151,-0.032886,-0.25726,-0.21554,0.97773,0.82201,1.0994,0.58898,0.098457,0.55683,0.33632,-0.48387,-0.068,0.96426,0.99223,-0.039875,-0.39655,-0.45943,-0.22517,-0.49822,0.63006,0.77129,0.66272,-0.042599,-0.11615,0.1582,0.20808,-0.26117,-0.51351,-0.65798,-0.50537,-0.27276,-0.070064,0.53724,0.85981,-0.16852,-0.082164,-0.30132,0.0073887,0.76277,1.4015,-0.26309,1.2841,0.60496,0.01029,0.043351,-0.23305,0.023855,-0.22507,0.58943,0.219,0.8678,0.13884,1.0808,-0.54227,5
-0.056284,-0.22407,-0.23771,-0.065823,-0.086943,1.006,-0.47638,0.016027,0.16352,-0.28436,-0.27086,-0.059279,0.19731,-0.071531,-0.38325,-0.38484,-0.49595,-0.11533,-0.48084,0.29317,0.18377,0.89961,-0.29251,-0.10235,-0.20714,0.15145,0.50779,-0.3107,0.057151,-0.35034,-0.29465,-0.28168,0.77985,-0.60277,-0.28673,0.20538,0.51082,0.38194,-0.37526,0.35318,0.038769,0.73925,0.26404,0.19229,-0.64164,-0.12582,-0.56228,1.3245,1.135,0.61472,-0.55938,0.035421,-0.50416,0.18956,1.1181,1.5281,0.16694,-0.043493,0.80839,0.20099,-0.010822,0.90256,1.2854,0.060413,0.10399,-0.31589,-0.030661,1.6307,-0.87008,0.82054,1.0932,-0.31373,1.1523,1.3932,-0.48062,0.037175,-0.042506,0.87813,0.27019,0.99332,-0.2141,0.18653,-0.1651,0.085866,0.11256,-0.014907,0.038213,1.5312,-0.17981,0.21693,-0.19759,0.43713,0.5093,0.38896,0.19978,0.2637,-0.068509,-0.065564,0.71319,1.2781,0.71991,-0.41465,0.81613,1.051,0.21465,-0.67458,0.026864,0.1353,0.074489,-0.045613,1.2096,-0.16019,-0.57277,-0.058846,0.12425,-0.35984,-0.36435,0.96568,-0.061095,0.26207,-0.36852,0.12404,0.81209,-0.32144,0.47964,-0.70778,0.26717,0.1511,-0.35699,0.58701,-0.086857,-0.37243,0.17369,0.084119,0.97932,-0.39479,-0.62446,-0.13472,0.15593,0.1837,-0.59533,0.1687,0.87009,1.1141,0.93412,0.63205,0.22033,1.3702,1.2323,1.5535,0.28597,1.103,-0.1076,0.2498,0.12939,-0.45384,-0.56356,0.017975,0.26735,0.72671,-0.59894,1.1172,0.97762,-0.29865,0.48192,0.012566,0.12116,-0.032282,0.064479,0.26662,-0.34822,0.0060902,-0.19986,0.14622,-0.42957,0.54651,0.74851,-0.30929,0.82332,0.16938,0.35068,0.44366,0.44634,1.1541,-0.41322,-0.63016,0.23971,0.11403,0.43067,0.83326,0.86747,-0.020256,0.32761,0.67038,0.050052,-0.21062,-0.061397,0.26343,1.1729,0.29531,0.42126,0.16834,0.80361,0.48343,-0.064299,0.97227,0.036782,-0.15629,0.39939,0.68899,0.63654,0.5073,-0.35454,-0.11199,0.32215,-0.35707,0.30274,0.081736,-0.31295,-0.36409,-0.043227,1.1712,-0.13544,-0.077792,2
0.45954,0.34655,-0.056755,0.51278,0.22131,-0.27498,0.95194,0.68252,0.46048,0.063208,0.039901,0.060175,0.21252,-0.0058124,0.76433,-0.15191,-0.50126,-0.093539,0.089557,-0.517,-0.4999,1.2976,0.18851,-0.36007,-0.14506,1.0363,-0.34484,-0.25053,0.56181,0.6987,0.25909,-0.066,0.27964,-0.068639,0.5976,-0.46977,-0.25414,0.90989,-0.13524,-0.26493,0.13505,-0.19139,0.21417,0.083914,-0.053357,0.12623,0.10582,1.5757,0.5683,-0.4703,0.20561,-0.035031,0.29018,1.1376,0.41717,1.3455,-0.10567,0.82063,0.53738,-0.3856,0.42697,0.97792,1.0738,0.91435,0.53536,0.083981,0.76779,0.65994,0.89332,0.30962,0.88268,0.15099,0.80061,1.3467,0.018465,-0.16248,0.32437,0.51378,0.65287,-0.22388,-0.39516,-0.87522,-0.13452,1.0348,1.0513,0.12958,-0.010393,0.50212,-0.43156,0.34047,-0.01135,-0.4566,0.26806,0.72105,1.0037,-0.1451,-0.4637,0.54893,1.3905,0.80126,1.638,0.23516,1.0952,0.56659,-0.12615,0.17132,0.10739,-0.19856,-0.18325,-0.03563,-0.41614,0.38525,0.35395,0.32486,0.52918,0.82835,0.44281,1.1429,-0.066268,-0.42093,0.57666,0.10955,0.74714,0.46482,0.16079,-0.50167,-0.28374,-0.10713,0.15241,1.2818,0.13114,-0.041461,1.4359,0.37712,0.76176,-0.25772,0.39163,0.28997,0.53403,0.5827,0.20682,0.070587,0.86651,0.70766,0.087818,0.81934,0.35829,1.1032,-0.10702,0.87941,0.005005,1.514,0.47622,0.088924,0.011155,0.8019,0.14554,0.17175,-0.53624,0.042897,0.46184,1.4902,1.3578,0.27324,1.3313,-0.38733,0.072743,0.45917,0.36725,-0.32821,0.90875,-0.17893,-0.046682,0.70024,-0.67249,0.31545,1.4155,0.44398,-0.026548,0.74441,-0.43139,0.45529,0.59892,1.6133,-0.089257,0.31572,0.64994,-0.04754,0.070016,0.80509,1.1797,-0.54693,0.085631,0.24198,0.45283,0.24984,1.0602,0.021006,-0.031643,-0.6954,0.14809,-0.49869,-0.30267,0.48656,-0.16631,1.1805,0.37679,0.12458,1.4769,0.21373,-0.3007,0.67253,1.0844,0.34674,0.32556,0.34516,-0.20639,0.026514,-0.30453,0.3072,1.0471,0.92149,0.73302,0.67078,3
1.5396,-0.039854,1.1815,0.028609,0.64539,0.91781,-0.26332,0.094225,0.16672,-0.3449,-0.52473,-0.041569,1.4793,0.099984,1.5163,0.28013,-0.41842,0.15624,1.4078,-0.10521,0.28008,0.090559,-0.048349,-0.096955,0.023128,-0.079083,0.82367,0.25521,1.1735,0.4623,0.065294,0.25217,0.98353,0.40402,-0.1723,0.031057,0.8847,1.1036,0.17545,-0.52919,-0.5567,-0.1863,-0.29705,0.41835,0.2965,-0.23114,0.038257,0.63062,0.29226,-0.2378,-0.10387,0.022342,-0.0037592,1.105,1.0593,-0.21262,-0.010114,0.71033,1.1508,0.015327,0.11879,0.18029,1.0422,-0.097427,0.99977,0.13353,-0.008308,0.11788,0.2883,-0.25049,-0.096061,0.27335,1.3536,1.1941,0.60405,-0.32323,-0.14902,-0.03507,0.26615,1.1063,0.1084,0.28762,-0.87173,0.23266,0.75471,-0.49991,0.014329,1.7112,-0.29798,-0.16226,-0.40856,0.27554,-0.47657,-0.36346,0.17647,-0.37621,0.83504,-0.43002,1.1729,0.57495,-0.23225,0.2463,1.443,-0.17567,0.14031,-0.046942,0.34319,0.51005,-0.15527,0.064211,0.47996,0.088228,0.083,-0.14883,0.88275,0.32252,-0.092833,0.47877,-0.1158,0.21135,-0.20983,0.01178,-0.12289,0.61261,1.0948,-0.24871,-0.034697,-0.012351,0.4556,-0.20573,0.19104,-0.25087,1.3889,-0.33054,0.42168,-0.23144,-0.17743,0.81918,-0.30603,0.24235,0.35565,-0.066689,0.24664,-0.26745,0.74894,-0.25898,0.040656,-0.16528,0.59699,0.28898,0.823,0.0091899,-0.18895,-0.31213,0.39636,-0.09415,0.47943,-0.27543,-0.17798,-0.36804,0.19652,0.98259,0.76913,0.0021226,0.15627,0.092714,0.53394,-0.29021,0.26302,0.070795,0.12667,-0.10566,-0.084005,1.0136,0.68352,0.025665,0.8053,0.29622,0.17265,-0.062776,-0.13414,0.14187,-0.11873,0.79397,-0.073312,0.18526,0.10281,-0.12462,0.50494,0.78494,1.4101,-0.27024,-0.11181,0.20883,0.39109,-0.12235,-0.18949,-0.12905,0.84055,-0.062745,-0.15475,-0.10741,0.19999,1.2213,-0.016849,-0.071331,-0.029188,0.58901,1.1862,0.34834,1.366,0.80596,-0.071408,0.37524,-0.56688,-0.2359,-0.084165,-0.019485,-0.082145,0.12385,0.23552,0.39436,1.0049,-0.21823,4
0.2019,0.08409,-0.095988,0.079502,0.40732,-0.30325,1.2674,0.56534,0.028286,-0.38167,0.13496,0.17271,0.028482,0.53314,0.703,-0.030645,-0.015389,-0.10805,0.25621,0.43379,-0.0059721,-0.5393,0.08988,0.33017,0.41977,-0.086042,-0.54061,0.37806,1.5081,-0.73698,-0.59755,0.0081749,0.48199,0.027233,0.52109,-0.027804,0.59789,0.99613,-0.35747,-0.38747,0.080471,0.34974,0.44451,-0.19523,-0.12561,0.27758,0.11545,0.3847,1.0611,0.2532,-0.92601,0.42214,-0.12753,0.56089,0.44482,-0.001563,-0.016064,-0.023636,-0.66509,0.1537,-0.38491,-0.24714,0.31782,0.06187,0.53382,0.38653,-0.37649,0.28087,-0.34255,0.17971,-0.081681,0.040904,0.21089,0.20785,-0.092135,-0.83559,0.13973,0.0041654,-0.32182,-0.026987,-0.21025,0.036349,0.35218,0.054182,0.37986,-0.074625,0.29543,1.0635,0.44105,0.43217,-0.13938,0.2602,1.1305,0.012961,0.48513,-0.31549,1.0071,-0.14708,-0.14504,0.21746,0.32567,-0.084433,0.42989,1.1573,-0.16594,0.12838,-0.39892,-0.22983,-0.18621,0.23764,-0.55124,0.29512,0.30942,0.33906,0.28028,0.71712,-0.38572,0.62646,-0.11287,0.24,0.11203,-0.0035202,-0.21522,0.22405,0.34632,-0.25722,-0.29261,-0.013644,-0.10721,-0.33367,0.22983,0.29256,1.5891,0.32518,0.23127,0.39343,0.20468,-0.14599,-0.49702,1.3454,-0.36283,-0.11872,-0.63331,0.17586,0.14071,-0.22314,-0.10529,0.1008,0.51117,0.43234,1.2041,0.20961,0.13153,-0.3022,-0.14877,0.11133,-0.31289,0.041579,0.091354,-0.51165,0.049794,1.0094,0.018713,-0.035877,0.35612,-0.24536,0.0045385,0.36296,0.4522,0.88551,-0.2986,-0.40668,0.56994,0.35875,0.37612,-0.23557,-0.38543,-0.42698,0.011092,-0.10305,0.098197,0.092091,0.201,0.79212,0.16292,-0.14455,0.12267,-0.24321,0.17539,0.090023,1.306,0.21982,-0.072842,0.35854,-0.22151,-0.12076,-0.2379,-0.43437,-0.17763,0.23828,-0.44504,-0.1505,-0.049585,0.11578,-0.18297,0.41546,-0.34619,-0.018394,0.38941,-0.47035,0.43734,-0.31628,0.074948,-0.25977,-0.044259,-0.0081973,-0.17158,0.057829,-0.1544,-0.27032,0.19659,0.084938,0.93795,0.64476,3
1.6259,0.15511,1.3389,-0.55051,0.26349,-0.55344,0.054532,0.46506,-0.27217,-0.44667,0.27577,0.26813,-0.17546,-0.1451,0.027561,0.19434,-0.35537,-0.069808,-0.4623,-0.023388,-0.42448,-0.38272,0.094352,-0.18363,-0.15822,0.056994,0.079661,-0.16167,0.34928,0.19929,-0.1349,-0.33767,1.8905,-0.51745,0.13217,0.57787,-0.070183,0.68751,0.034674,-0.14332,0.093259,-0.27818,-0.41856,0.86486,0.37205,0.37153,0.076079,-0.48883,0.24215,-0.20987,0.17614,-0.2407,0.20526,1.0821,1.3883,1.2393,-0.31182,0.19453,1.1981,0.086574,-0.51124,-0.56649,-0.11528,-0.65817,1.139,-0.012245,-0.02611,-0.38743,0.19191,-0.15499,0.63989,-0.22099,1.5102,1.1002,0.070444,-0.10175,0.010829,0.97737,-0.2671,1.031,0.0027116,0.28152,0.65842,0.49958,-0.14361,0.23824,-0.2783,1.013,0.39977,-0.25345,0.0075335,0.18243,-0.55877,0.14667,-0.25439,0.39806,-0.30768,0.24351,0.5061,0.61056,-0.21437,0.35168,0.64182,-0.26832,-0.10877,0.19978,0.35255,-0.32002,0.22721,-0.099513,-0.39483,-0.21468,0.28082,0.32657,-0.26062,-0.093532,0.0090036,1.2121,-0.2931,-0.46207,0.55256,0.30482,0.38506,-0.44883,0.58892,-0.18464,0.4866,-0.24217,-0.32395,-0.39901,0.93243,0.25585,0.67024,0.29186,0.15879,0.15385,-0.36766,-0.28209,0.12647,0.43397,0.20407,0.41704,-0.19028,-0.10551,0.96671,-0.019706,-0.021029,-0.38748,0.91771,0.58527,-0.0072821,-0.36333,0.0088899,-0.2239,-0.20848,0.24179,0.36083,-0.077497,-0.177,0.017018,-0.24339,0.19084,1.5215,0.087161,-0.22999,-0.35822,-0.25597,0.18993,0.23007,-0.51767,-0.46919,0.22236,0.59723,0.96394,0.26085,0.080231,0.57407,0.23308,0.1541,0.13435,0.37537,-0.14108,-0.0001195,0.32293,0.087334,0.412,-0.25481,-0.062675,-0.17272,-0.18955,1.0065,-0.40114,0.48439,-0.091031,-0.0013813,0.37992,-0.17569,-0.044783,0.51014,-0.40711,0.13144,0.012097,-0.25613,0.76706,-0.53582,-0.47542,0.1571,0.39393,1.3793,0.11598,1.1906,0.95711,-0.27478,0.34836,-0.056001,-0.24716,0.13575,0.035173,-0.30806,-1.1012,0.24436,-0.17289,0.77315,-0.13703,5
1.0951,-0.09008,0.38069,0.34256,0.43965,0.93292,0.99221,-0.19252,-0.23021,0.26109,0.06319,-0.1926,1.3393,-0.26834,0.78812,0.23879,0.10882,0.99554,0.53465,0.13272,-0.092635,0.81623,0.10368,0.40102,-0.055236,0.78692,0.098871,0.73984,-0.056243,-0.25326,-0.051611,-0.48676,1.4281,1.0319,1.1102,1.1455,1.0275,-0.30893,0.08101,-0.3801,0.12274,0.57648,-0.07059,1.3194,0.46182,0.26966,0.21648,1.0952,0.94247,0.98204,0.086453,-0.23765,-0.016426,1.3686,0.041489,0.96072,-0.25313,0.13525,0.22666,0.8813,1.1167,1.1044,1.7607,0.56935,0.58499,1.3493,0.73517,1.207,0.02779,0.41797,1.0829,0.049062,1.1966,0.39255,0.1099,0.11964,-0.1804,0.4906,-0.15732,-0.027997,-0.58172,-0.11986,-0.21716,0.39319,0.80084,1.2763,0.72119,-0.056694,0.99825,-0.10866,0.37003,-0.024318,0.80791,0.34875,1.0282,-0.24621,0.87288,-0.62245,-0.027813,0.23535,1.1619,0.11971,0.9903,0.90148,0.30594,-0.037685,-0.43134,-0.48397,-0.49731,-0.22684,-0.2595,0.9787,-0.37326,-0.30485,-0.35116,0.80987,0.11112,0.24983,-0.14525,-0.034833,-0.27255,-0.22417,0.8786,1.5439,1.054,0.10259,0.50172,0.86207,0.62355,-0.049998,1.0782,-0.11728,1.8389,-0.54266,1.1662,0.010232,0.12424,0.27851,0.83233,1.065,-0.29079,0.10298,0.58724,0.31854,-0.20263,1.0162,0.25058,0.5349,0.84384,1.2192,1.1669,1.3145,0.1597,0.42833,0.010675,0.039513,-0.18927,0.11293,-0.40078,0.22553,-0.020037,0.85206,0.67801,0.97551,1.1345,-0.29627,0.38736,0.2482,-0.09569,1.0621,0.69001,0.26448,-0.0016856,0.51195,0.64402,0.68887,0.93107,-0.85729,-0.23337,0.72314,0.31826,-0.54477,0.85322,1.4002,-0.033734,0.20383,0.51895,-0.16504,0.16489,0.28502,1.0086,0.12132,0.5124,0.99524,0.10966,0.25943,0.18179,-0.15127,0.30248,1.4493,-1.1948,-0.12473,0.19554,1.1252,0.13255,0.9472,0.29008,0.088568,0.674,1.1043,0.15429,0.52677,0.2822,0.17438,-0.37732,0.14293,-0.45873,-0.047992,-0.14617,-0.08408,0.31663,0.591,0.33166,0.096781,2
0.71756,-0.19135,-0.10185,-0.1224,0.4824,-0.44161,1.3401,0.46468,-0.11576,0.5191,0.22723,0.17138,0.0995,-0.14224,0.034044,0.12216,-0.23367,0.6922,0.098118,-0.36466,0.96508,1.0408,0.78664,0.29492,-0.020402,0.14234,-0.35752,1.607,0.040427,0.64847,-0.11923,-0.5899,0.68408,-0.24215,0.60546,0.14813,0.080679,1.2332,-0.52889,0.028254,-0.10557,1.6356,0.16349,0.226,0.035504,0.47564,0.89351,0.1705,0.63758,-0.073928,0.016348,0.57743,0.094677,0.39186,-0.6687,-0.090804,0.12767,-0.28924,-0.086285,1.2488,-0.20658,0.79895,0.43633,1.3226,0.22131,0.2252,1.0896,0.92101,0.45315,0.94388,-0.55975,0.49394,0.19288,-0.37058,-0.048879,-0.37834,0.45023,-0.14329,-0.2988,-0.089211,-0.58197,0.12336,0.33876,1.2332,-0.25083,1.3059,0.82707,1.3546,-0.10277,0.38797,0.092489,0.28069,0.016813,0.8304,0.60081,0.0089764,-0.038829,0.98838,-0.45032,-0.14442,0.64596,-0.11463,-0.044636,-0.19529,0.13952,0.39828,0.013292,0.14101,-0.13055,-0.34787,-0.051175,0.80145,-0.43443,0.26021,0.78149,-0.027636,-0.06395,1.0064,-0.031212,-0.31285,0.6253,-0.21278,0.31056,-0.087807,-0.46125,0.20007,0.66032,0.68204,0.35833,0.78139,1.0687,0.019342,0.52569,0.45627,0.38757,0.085147,0.0090772,-0.1017,0.079691,0.15905,-0.13138,0.13247,1.2595,0.63871,0.20878,0.044511,0.015889,0.3181,0.3304,0.084245,-0.021846,-0.24292,1.3652,0.73667,-0.13483,0.88576,0.72937,0.55002,-0.1152,-0.47237,-0.14193,0.22442,-0.11184,0.074315,0.39271,-0.095918,0.51019,-0.058447,0.66872,0.97351,1.0507,1.1656,0.47483,0.22869,1.037,0.87755,-0.20558,-0.59812,-0.076863,0.34462,-0.10679,-0.54252,0.83656,-0.052214,0.39552,0.23582,-0.18723,0.090776,-0.48599,0.26271,0.16526,0.12675,-0.10273,-0.060611,-0.03772,0.3085,-0.026951,1.1746,-0.4596,-0.089138,-0.41385,0.11602,0.62253,0.71617,0.081642,-0.39847,-0.21853,0.21055,0.043542,0.45353,0.10848,-0.16473,1.1006,0.006103,-0.35319,0.11674,0.59371,-0.67102,0.28557,0.10348,-0.12998,1.1834,-0.20695,0.42816,1
